V1,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,Cluster
23271,111529,"Normal Heart, The (2014)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9625,3
23272,111542,Invaders from Space (1965),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,7
23273,111544,Utopia (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6,6
23274,111546,Paying the Price: Killing the Children of Iraq (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6
23275,111548,Welcome to Australia (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6
23276,111551,Afflicted (2013),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.94,7
23277,111553,Interior. Leather Bar. (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
23278,111566,American Horror House (Sorority Horror House) (2012),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
23279,111578,"Mansion of Madness, The (1973)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
23280,111583,"Enemy of the People, An (1978)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23281,111587,Turks & Caicos (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.875,5
23282,111589,Salting the Battlefield (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.16666666666667,5
23283,111592,Birth of the Living Dead (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,6
23284,111595,Gen-Y Cops (Te jing xin ren lei 2) (Gen-X Cops 2: Metal Mayhem) (Metal Mayhem) (2000),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7
23285,111601,Die Fischerin (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,3
23286,111603,Dark Girls (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.125,6
23287,111614,El chocolate del loro (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23288,111617,Blended (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19078947368421,1
23289,111622,Begin Again (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.66363636363636,1
23290,111624,Kelly & Cal (2014),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,1
23291,111626,"Brony Tale, A (2014)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25,6
23292,111628,Mega Python vs. Gatoroid (2011),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.75,7
23293,111630,Big Ass Spider! (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.70833333333333,7
23294,111632,"Heat's On, The (1943)",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,8
23295,111638,"Enemy of the People, An (1966)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
23296,111640,"Anna Nicole (Anna Nicole Smith Story, The) (2007)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
23297,111644,"Short Game, The (2013)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9,6
23298,111647,12 O'Clock Boys (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.72222222222222,6
23299,111649,"Message to Garcia, A (1936)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3
23300,111653,Nightwing (1979),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.66666666666667,3
23301,111655,Satan's School for Girls (1973),0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.5,5
23302,111659,Maleficent (2014),0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.35889570552147,10
23303,111661,"Two Faces of January, The (2014)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2375,3
23304,111663,Zombeavers (2014),0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.72222222222222,1
23305,111680,At Middleton (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.58333333333333,1
23306,111689,Loving (1970),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
23307,111694,Lola (Twinky) (London Affair) (1970),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1
23308,111696,Beneath the Valley of the Ultra-Vixens (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
23309,111700,"Girl He Left Behind, The (1956)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1
23310,111702,Shoot-Out at Medicine Bend (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
23311,111704,Darby's Rangers (1958),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.25,9
23312,111716,Backfire (1950),0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2.5,2
23313,111722,Revolt in the Fifth Dimension (1970),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10
23314,111726,Scooby-Doo! WrestleMania Mystery (2014),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,10
23315,111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.65,4
23316,111734,"Love Punch, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34615384615385,1
23317,111740,Ordinary Miracles (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23318,111743,"Million Ways to Die in the West, A (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.87055837563452,1
23319,111745,"Cabinet of Caligari, The (1962)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.375,3
23320,111749,Bye Bye Monkey (Ciao maschio) (1978),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4
23321,111752,Empire of Silver (Bai yin di guo) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5,3
23322,111755,Mile... Mile & a Half (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.875,6
23323,111757,I Like Killing Flies (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.875,6
23324,111759,Edge of Tomorrow (2014),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.84363745498199,7
23325,111762,Mikra Anglia (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.75,3
23326,111764,Serial (Bad) Weddings (Qu'est-ce Qu'on An Fit Au Bon Dieu?) (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.55263157894737,1
23327,111766,"Pied Piper, The (Pied Piper of Hamelin, The) (1972)",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,8
23328,111774,"Unreal Dream: The Michael Morton Story, An (2013)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6
23329,111776,"Violent Men, The (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.75,3
23330,111778,Tracks (2013),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23331,111783,Neverland (2011),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.21428571428571,4
23332,111785,Midnight Chronicles (2009),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,4
23333,111787,Phantom of the Woods (2013),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,3
23334,111789,Gulliver's Travels (1977),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10
23335,111793,Catlow (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
23336,111795,Million Dollar Arm (2014),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.41304347826087,1
23337,111797,This Thing With Sarah (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1
23338,111800,G.B.F. (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38888888888889,1
23339,111809,Train on the Brain (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6
23340,111811,Sunlight Jr. (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375,3
23341,111813,Narco Cultura (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,6
23342,111815,Once Upon a Time in Shanghai (2014),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,3
23343,111817,Jimi: All Is by My Side (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,3
23344,111844,Bad Asses (Bad Ass 2) (2014),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25,3
23345,111846,"Bad Boy (Story of Danny Lester, The) (1949)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
23346,111848,Battle Circus (1953),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.5,9
23347,111850,"Odds, The (2011)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5
23348,111852,Generation Iron (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5625,6
23349,111854,"X, Y and Zee (Zee and Co.) (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,3
23350,111856,7500 (2014),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.83333333333333,5
23351,111868,Best Foot Forward (1943),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8
23352,111872,Black Coffee (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
23353,111878,#chicagoGirl: The Social Network Takes on a Dictator (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,6
23354,111880,Liv & Ingmar (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,6
23355,111882,Mar Baum (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23356,111885,Mad Love (Sappho) (1921),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,3
23357,111887,Bettie Page Reveals All (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.88888888888889,6
23358,111899,Luv (1967),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
23359,111913,Lilting (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,3
23360,111915,"Night in Old Mexico, A (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.125,3
23361,111921,The Fault in Our Stars (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.56117021276596,3
23362,111924,"Grand Seduction, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39285714285714,1
23363,111929,Welcome to the Jungle (2007),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
23364,111931,Raze (2013),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.92857142857143,3
23365,111944,Black Nativity (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,8
23366,111961,Cinderella (1994),0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.8,10
23367,111990,Occupant (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.25,3
23368,111993,Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues) (2013),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40909090909091,10
23369,111995,Jayne Mansfield's Car (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
23370,111999,Princess Tam-Tam (Princesse Tam-Tam) (1935),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,1
23371,112001,Rumble on the Docks (1956),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,3
23372,112003,"Thompsons, The (2012)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3
23373,112006,Tangled Ever After (2012),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76470588235294,10
23374,112013,"Last Call, The (Tercera Llamada) (2013)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
23375,112015,"13 Frightened Girls! (Candy Web, The) (1963)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,1
23376,112019,Against All Flags (1952),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,3
23377,112021,Andy Hardy Meets Debutante (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1
23378,112056,Backstairs (Hintertreppe) (1921),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23379,112060,One on One (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,3
23380,112062,Camille Claudel 1915 (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,3
23381,112064,"Plot Against Harry, The (1989)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
23382,112066,"Letter to Momo, A (Momo e no tegami) (2011)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9375,3
23383,112070,Maps to the Stars (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.17105263157895,3
23384,112072,Helen (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,3
23385,112078,"Wrath of God, The (1972)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.25,3
23386,112083,"Case Against 8, The (2014)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6
23387,112085,Goodbye World (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
23388,112087,Frequencies (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3.68,5
23389,112089,So Undercover (2012),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
23390,112091,Anna (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.57894736842105,3
23391,112093,Northeast (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,3
23392,112112,Back in the Day (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,1
23393,112118,Bikini Spring Break (Revenge of the Nerds' Bikini Spring Break) (2012),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23394,112138,22 Jump Street (2014),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48227611940299,1
23395,112163,I Feel Sleepy (2012),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
23396,112165,Human Capital (Il capitale umano) (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23397,112171,"Equalizer, The (2014)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.45785440613027,3
23398,112173,For Ellen (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,3
23399,112175,How to Train Your Dragon 2 (2014),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71976401179941,10
23400,112177,Lord of Tears (2013),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3
23401,112179,"Sudden Wealth of the Poor People of Kombach, The (Der plötzliche Reichtum der armen Leute von Kombach) (1971)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23402,112181,Bambou (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1
23403,112183,Birdman (2014),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.82440476190476,1
23404,112185,"Outlaw, The (Lope) (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25,3
23405,112193,Sexual Chronicles of a French Family (Chroniques sexuelles d'une famille d'aujourd'hui) (2012),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2,1
23406,112204,Bitter Creek (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
23407,112214,Born Reckless (1937),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5,3
23408,112226,17 Girls (17 filles) (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,3
23409,112229,Crawlspace (2013),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.33333333333333,3
23410,112236,Broadway Idiot (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,8
23411,112240,Broken Kingdom (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23412,112245,"Dirties, The (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.85714285714286,3
23413,112249,Mrs. Pollifax-Spy (1971),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
23414,112251,Snapshot (1979),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3
23415,112253,Brainstorm (1965),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.5,2
23416,112255,Money as Debt (2006),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,6
23417,112257,Beginning of an Unknown Era (Nachalo nevedomogo veka) (1967),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23418,112261,I See a Dark Stranger (1946),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.25,3
23419,112273,Brother (Hermano) (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
23420,112275,For No Good Reason (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.58333333333333,6
23421,112277,Haunt (2013),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.41666666666667,5
23422,112279,Doc of the Dead (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,6
23423,112281,I Do (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,3
23424,112283,"Legend of the 7 Golden Vampires, The (1974)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.41666666666667,3
23425,112288,Coming Home (Gui lai) (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,3
23426,112290,Boyhood (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.85323110624315,3
23427,112293,"Trials of Cate McCall, The (2013)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
23428,112297,Tillbaka till Bromma (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
23429,112299,Saints and Soldiers: Airborne Creed (2012),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,9
23430,112301,Tall Story (1960),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,1
23431,112303,Think Like a Man Too (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.84615384615385,1
23432,112307,Thin Ice (1937),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.5,8
23433,112309,The Pool Boys (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,1
23434,112316,Jersey Boys (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.26363636363636,8
23435,112320,"Corridor, The (2010)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.125,3
23436,112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.83333333333333,7
23437,112328,The Pirates of Blood River (1962),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
23438,112330,Bitch Hug (Bitchkram) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23439,112332,Caprice (1967),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,1
23440,112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.86170212765957,6
23441,112338,Anita (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3,6
23442,112340,8 Days to Premiere (8 päivää ensi-iltaan) (2008),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,4
23443,112342,"Mother's Courage: Talking Back to Autism, A (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6
23444,112351,112 Weddings (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6
23445,112355,"Kid for Two Farthings, A (1955)",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10
23446,112359,"Woman's Secret, A (1949)",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.375,2
23447,112365,"Deadly Trap, The (La maison sous les arbres) (1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5
23448,112367,"Fighting Spirit, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6
23449,112370,Transformers: Age of Extinction (2014),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.52135231316726,7
23450,112381,Metalhead (Málmhaus) (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.28571428571429,3
23451,112383,Russian Roulette (1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3
23452,112389,Attack of the 50 Ft. Woman (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.25,7
23453,112395,Belle Starr (1941),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
23454,112399,Finding Vivian Maier (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.88095238095238,6
23455,112404,Jack Strong (2014),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.08333333333333,3
23456,112406,Brazil: In the Shadow of the Stadiums,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,6
23457,112412,Perfect Sisters (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5
23458,112416,Belly 2: Millionaire Boyz Club (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,3
23459,112421,Frank (2014),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.46511627906977,5
23460,112423,I Belong (Som du ser meg) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75,3
23461,112425,Mama's Boy (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,1
23462,112434,In Bloom (Grzeli nateli dgeebi) (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,3
23463,112436,Very Good Girls (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.54545454545455,3
23464,112439,Joe's Palace (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,3
23465,112442,Day of the Animals (1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3
23466,112444,Wild Beasts (Wild beasts - Belve feroci) (1984),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.75,3
23467,112446,"Escape Artist, The (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5,3
23468,112448,Happy Birthday to a Beautiful Woman (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6
23469,112450,They Came Together (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.88095238095238,1
23470,112452,Questioning Darwin (2014),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25,6
23471,112454,Honey (Miele) (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.1,3
23472,112458,"Son-Daughter, The (1932)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,3
23473,112460,Planes: Fire & Rescue (2014),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76666666666667,10
23474,112465,"Shoot First, Die Later (1974)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3
